,Data_time,lr,Loss,MSE_Loss_target,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,MSE_Loss_target/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,MSE_Loss_target/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
1,0.01905989646911621,0.1,3.429525852203369,1.0330254553991836e-05,3.4295156002044678,15.625,15.26315975189209,0.40302085876464844,0.021122811969957852,0.10000000000000048,3.795812658678021,0.00046495900161110175,3.795347712332742,10.34813596491228,10.475051177175422,0.45194945251732543,6.020001411437988,28.500000000000135,1081.806607723236,0.132513315459164,1081.6740980148315,377500.0,2985.389585494995,128.80559396743774
2,0.017383337020874023,0.1,3.275329351425171,1.1140592505398672e-05,3.275318145751953,17.96875,17.113096237182617,0.4039802551269531,0.021056656251873886,0.10000000000000048,3.256269249163176,1.3056250691876988e-05,3.256256191354049,18.470394736842106,18.53785765129223,0.4551562049932647,6.001147031784058,28.500000000000135,928.0367360115051,0.0037210314471849415,928.0330145359039,673800.0,5283.289430618286,129.71951842308044
3,0.01520991325378418,0.1,2.9768753051757812,1.3622664482682012e-05,2.9768617153167725,25.0,25.847949981689453,0.3988513946533203,0.02133203807630037,0.10000000000000048,3.0127584967696874,1.3400674462198431e-05,3.01274509346276,23.22094298245614,23.59845442186322,0.45445449896026074,6.0796308517456055,28.500000000000135,858.636171579361,0.003819192221726553,858.6323516368866,847100.0,6725.559510231018,129.51953220367432
4,0.013852834701538086,0.1,2.796506404876709,1.1963308679696638e-05,2.796494483947754,25.78125,25.575756072998047,0.4200458526611328,0.02128344084087171,0.10000000000000048,2.857583757032428,1.4235618510339694e-05,2.857569516332526,26.524122807017545,26.97435494473106,0.4547394836158083,6.0657806396484375,28.500000000000135,814.411370754242,0.004057151275446813,814.4073121547699,967600.0,7687.691159248352,129.60075283050537
5,0.015934228897094727,0.1,2.7907357215881348,1.708817944745533e-05,2.7907185554504395,25.0,25.8787899017334,0.40442752838134766,0.021143103482430443,0.10000000000000048,2.7296853508865624,1.5259202959178334e-05,2.7296700879147178,29.43530701754386,29.6451816960385,0.45571152787459523,6.025784492492676,28.500000000000135,777.9603250026703,0.004348872843365825,777.9559750556946,1073800.0,8448.876783370972,129.87778544425964
6,0.014792442321777344,0.1,2.830936908721924,2.2195186829776503e-05,2.8309147357940674,32.03125,33.259742736816406,0.4222092628479004,0.020773499472099437,0.10000000000000048,2.631067969506247,1.5925621999868827e-05,2.6310520448182757,31.729714912280702,32.11017324882641,0.45529562632242837,5.92044734954834,28.500000000000135,749.8543713092804,0.004538802269962616,749.8498327732086,1157500.0,9151.399375915527,129.7592535018921
7,0.01945948600769043,0.1,2.6527185440063477,1.3648062122229021e-05,2.652704954147339,34.375,34.479164123535156,0.4177834987640381,0.020659641633953965,0.10000000000000048,2.541467624798156,1.6427836718528915e-05,2.5414512015225594,33.65953947368421,34.108269534194676,0.4571399128227903,5.88799786567688,28.500000000000135,724.3182730674744,0.004681933464780741,724.3135924339294,1227900.0,9720.856817245483,130.28487515449524
8,0.018134355545043945,0.1,2.263524293899536,1.023044933390338e-05,2.2635140419006348,39.84375,36.000003814697266,0.4258890151977539,0.020703078989397015,0.10000000000000048,2.442964700230381,1.7743310363265774e-05,2.442946950176306,36.28837719298246,36.61089111461974,0.4572451624953956,5.900377511978149,28.500000000000135,696.2449395656586,0.005056843453530746,696.2398808002472,1323800.0,10434.103967666626,130.31487131118774
9,0.01917266845703125,0.1,2.5373804569244385,1.9029341274290346e-05,2.5373613834381104,37.5,42.5,0.4184451103210449,0.02194700993989643,0.10000000000000048,2.364014372909278,1.7533227841532177e-05,2.3639968374319245,38.300438596491226,38.72406934771622,0.45606739228231863,6.254897832870483,28.500000000000135,673.7440962791443,0.00499696993483667,673.7390986680984,1397200.0,11036.359764099121,129.97920680046082
10,0.01807880401611328,0.1,2.3781397342681885,1.9717472241609357e-05,2.378119945526123,33.59375,39.038455963134766,0.4051995277404785,0.020460746999372517,0.10000000000000048,2.294265517853854,1.873893248685227e-05,2.294246775643867,39.67379385964912,40.04861892566346,0.45518309777243093,5.831312894821167,28.500000000000135,653.8656725883484,0.005340595758752897,653.8603310585022,1447300.0,11413.856393814087,129.72718286514282
11,0.014940023422241211,0.1,2.3238046169281006,2.385019979556091e-05,2.3237807750701904,42.96875,43.710689544677734,0.4156959056854248,0.020809804347523473,0.10000000000000048,2.246025462736163,1.8215020517936065e-05,2.246007237936321,40.50986842105263,40.84402275085449,0.4542956310406066,5.9307942390441895,28.500000000000135,640.1172568798065,0.005191280847611779,640.1120628118515,1477800.0,11640.54648399353,129.47425484657288
12,0.02100396156311035,0.1,2.0544044971466064,2.0900730305584148e-05,2.0543835163116455,43.75,42.21212387084961,0.417757511138916,0.020907688977425558,0.10000000000000048,2.1767529449964824,2.119327982335674e-05,2.176731748748244,42.478070175438596,42.885886543675475,0.4572385687577097,5.958691358566284,28.500000000000135,620.3745893239975,0.006040084749656671,620.3685483932495,1549600.0,12222.47766494751,130.31299209594727
13,0.01944422721862793,0.1,2.0713984966278076,1.919752139656339e-05,2.0713791847229004,39.84375,37.52381134033203,0.4161663055419922,0.0211149533589681,0.10000000000000048,2.1360785802205404,2.120286625173768e-05,2.1360573768615723,43.925438596491226,44.33361183300353,0.45524100588079086,6.017761707305908,28.500000000000135,608.782395362854,0.006042816881745239,608.7763524055481,1602400.0,12635.079372406006,129.7436866760254
