,Data_time,lr,Loss,MSE_Loss_target,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,MSE_Loss_target/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,MSE_Loss_target/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
639,0.01671147346496582,1e-05,0.36066216230392456,0.020721212029457092,0.33994096517562866,90.625,90.50594329833984,0.46226930618286133,0.017795053281282124,1.0000000000000023e-05,0.3068897525469462,0.017994174514815473,0.2888955777151543,92.5904605263158,92.75902843809965,0.5386864436300177,5.071590185165405,0.0028500000000000066,87.46357947587967,5.12833973672241,82.33523964881897,3377700.0,26436.3231048584,153.52563643455505
640,0.013336420059204102,1e-05,0.37390828132629395,0.0180710069835186,0.35583728551864624,91.40625,87.44047546386719,0.39137768745422363,0.017637245278609427,1.0000000000000023e-05,0.3124831998295951,0.01776609738733162,0.29471710277231117,92.69462719298245,92.90097747267339,0.5428420342897115,5.0266149044036865,0.0028500000000000066,89.05771195143461,5.063337755389512,83.99437429010868,3381500.0,26476.778579711914,154.70997977256775
641,0.01576995849609375,1e-05,0.4036751389503479,0.01825796067714691,0.3854171931743622,92.1875,93.6111068725586,0.4017946720123291,0.017092519057424444,1.0000000000000023e-05,0.30772971453373893,0.017781921659122433,0.2899477939333832,92.50274122807018,92.79428767154091,0.5355906611994693,4.871367931365967,0.0028500000000000066,87.7029686421156,5.067847672849894,82.63512127101421,3374500.0,26446.37198638916,152.64333844184875
642,0.015926837921142578,1e-05,0.2965128421783447,0.0179204773157835,0.27859237790107727,92.96875,91.51786041259766,0.3966856002807617,0.01797749536079273,1.0000000000000023e-05,0.3127303797424885,0.01762973543975437,0.2951006444138393,92.44791666666667,92.73349472848993,0.5356237679197077,5.123586177825928,0.0028500000000000066,89.12815822660923,5.024474600329995,84.1036836579442,3372500.0,26429.04599761963,152.6527738571167
643,0.01907968521118164,1e-05,0.3468303680419922,0.0186504814773798,0.32817989587783813,90.625,91.14197540283203,0.49093103408813477,0.017168482562951875,1.0000000000000023e-05,0.31168719352337354,0.018251351208279008,0.2934358419033519,92.53289473684211,92.82293221992359,0.533266300067567,4.893017530441284,0.0028500000000000066,88.83085015416145,5.201635094359517,83.62921494245529,3375600.0,26454.535682678223,151.9808955192566
644,0.01339578628540039,1e-05,0.267724871635437,0.021164914593100548,0.24655994772911072,96.09375,95.76271057128906,0.5219736099243164,0.017618292256405477,1.0000000000000023e-05,0.2976290976530627,0.018043023494905545,0.2795860743313505,92.80975877192982,93.07726732220566,0.5378469718130011,5.0212132930755615,0.0028500000000000066,84.82429283112288,5.142261696048081,79.68203118443489,3385700.0,26527.021186828613,153.28638696670532
645,0.014650583267211914,1e-05,0.3708236515522003,0.019367912784218788,0.3514557480812073,92.1875,91.16958618164062,0.38648080825805664,0.0176988635146827,1.0000000000000023e-05,0.3048555174417663,0.017674902633747512,0.28718061483742896,92.75493421052632,92.89867433246813,0.5332966787773267,5.04417610168457,0.0028500000000000066,86.8838224709034,5.037347250618041,81.84647522866726,3383700.0,26476.122184753418,151.9895534515381
646,0.018912553787231445,1e-05,0.25920921564102173,0.016098206862807274,0.2431110143661499,94.53125,94.44445037841797,0.4268670082092285,0.017397691492448773,1.0000000000000023e-05,0.31006168571480536,0.017675253909015864,0.2923864313907791,92.74122807017544,92.99679217422218,0.5346702943768418,4.9583420753479,0.0028500000000000066,88.36758042871952,5.037447364069521,83.33013294637203,3383200.0,26504.08576965332,152.3810338973999
647,0.019153356552124023,1e-05,0.4032650589942932,0.01841927133500576,0.3848457932472229,91.40625,92.70834350585938,0.42499804496765137,0.01700879732767741,1.0000000000000023e-05,0.30471699713614947,0.017784835790332996,0.28693216082296874,92.66995614035088,92.86733666135554,0.5370426420579877,4.8475072383880615,0.0028500000000000066,86.8443441838026,5.068678200244904,81.77566583454609,3380600.0,26467.190948486328,153.0571529865265
648,0.01609659194946289,1e-05,0.3346291780471802,0.025542927905917168,0.30908626317977905,92.1875,92.99382781982422,0.39322686195373535,0.01818127799452397,1.0000000000000023e-05,0.30345270513442524,0.018043564884155466,0.28540914116198557,92.60416666666667,92.81766973127398,0.5327344082949454,5.181664228439331,0.0028500000000000066,86.4840209633112,5.142415991984308,81.34160523116589,3378200.0,26453.035873413086,151.82930636405945
649,0.016913414001464844,1e-05,0.2268541306257248,0.02118215523660183,0.2056719809770584,94.53125,94.2982406616211,0.4079148769378662,0.018098269847401403,1.0000000000000023e-05,0.3096197822637725,0.01832055911225708,0.29129922295871535,92.45888157894737,92.78001912434895,0.539074442679422,5.158006906509399,0.0028500000000000066,88.24163794517517,5.2213593469932675,83.02027854323387,3372900.0,26442.305450439453,153.63621616363525
650,0.020796537399291992,1e-05,0.32923731207847595,0.017225418239831924,0.3120118975639343,92.1875,94.64505004882812,0.4230067729949951,0.017624842493157638,1.0000000000000023e-05,0.30782286540458076,0.017979753684056434,0.2898431117858803,92.61513157894737,92.87523924175062,0.5339533772384911,5.023080110549927,0.0028500000000000066,87.72951664030552,5.124229799956083,82.60528685897589,3378600.0,26469.443183898926,152.17671251296997
651,0.01766061782836914,1e-05,0.23063331842422485,0.02492354065179825,0.2057097852230072,93.75,92.65536499023438,0.5401227474212646,0.01736539539537932,1.0000000000000023e-05,0.305728053314644,0.017832377556253942,0.2878956756832307,92.61787280701755,92.81573379248904,0.540191344210976,4.9491376876831055,0.0028500000000000066,87.13249519467354,5.082227603532374,82.05026756972075,3378700.0,26452.484130859375,153.95453310012817
652,0.01262807846069336,1e-05,0.27355578541755676,0.015806837007403374,0.25774896144866943,93.75,94.32748413085938,0.40077686309814453,0.01743915039196349,1.0000000000000023e-05,0.30246778501753224,0.017914648664494357,0.2845531357484951,92.6014254385965,92.8359474583676,0.537888032511661,4.970157861709595,0.0028500000000000066,86.20331872999668,5.105674869380891,81.09764368832111,3378100.0,26458.245025634766,153.29808926582336
