,Data_time,lr,Loss,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
1,0.09503650665283203,0.1,3.461770534515381,3.461770534515381,13.28125,10.438596725463867,0.2258744239807129,0.03785975355851023,0.10000000000000048,3.7741375856232224,3.7741375856232224,9.961622807017545,10.083376096006026,0.17099984737864712,10.790029764175415,28.500000000000135,1075.6292119026184,1075.6292119026184,363400.0,2873.762187361717,48.73495650291443
