,Data_time,lr,Loss,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
1,0.012050390243530273,0.1,3.461770534515381,3.461770534515381,13.28125,10.438596725463867,0.14194941520690918,0.03491707768356591,0.10000000000000048,3.7741375856232224,3.7741375856232224,9.961622807017545,10.083376096006026,0.16718990259003222,9.951367139816284,28.500000000000135,1075.6292119026184,1075.6292119026184,363400.0,2873.762187361717,47.64912223815918
