,Data_time,lr,Loss,MSE_Loss_target,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,MSE_Loss_target/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,MSE_Loss_target/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
1,0.011995077133178711,0.1,3.3085083961486816,2.4430901248706505e-05,3.3084840774536133,19.53125,19.345239639282227,0.38121747970581055,0.015832312065258362,0.10000000000000048,3.773811201463666,0.00028980579826518233,3.7735213948969255,10.622258771929825,10.689727461547182,0.4167743540646737,4.512208938598633,28.500000000000135,1075.5361924171448,0.08259465250557696,1075.4535975456238,387500.0,3046.572326540947,118.780690908432
