,Data_time,lr,Loss,MSE_Loss_target,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,MSE_Loss_target/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,MSE_Loss_target/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
1,0.015932083129882812,0.1,3.3435842990875244,1.6755198885221034e-05,3.3435676097869873,18.75,15.29100513458252,1.4806513786315918,0.0176520447981985,0.10000000000000048,3.789088577136659,8.581840268864957e-05,3.78900275397719,10.06578947368421,10.15088308192136,0.7166679449248732,5.030832767486572,28.500000000000135,1079.8902444839478,0.024458244766265125,1079.8657848834991,367200.0,2893.0016783475876,204.25036430358887
