,Data_time,lr,Loss,MSE_Loss_target,CE_Loss_source,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,MSE_Loss_target/avg,CE_Loss_source/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,MSE_Loss_target/sum,CE_Loss_source/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
521,0.013012886047363281,1e-05,0.18329276144504547,0.011553507298231125,0.17173925042152405,98.4375,98.27586364746094,0.3826773166656494,0.017269485038623474,1.0000000000000023e-05,0.3184463670902085,0.012703949088851611,0.30574241787718054,92.70010964912281,92.9123814097622,0.41394691383629517,4.92180323600769,0.0028500000000000066,90.75721462070942,3.620625490322709,87.13658909499645,3381700.0,26480.028701782227,117.97487044334412
522,0.013120174407958984,1e-05,0.2919405698776245,0.006389097776263952,0.2855514585971832,92.1875,91.66667175292969,0.38918018341064453,0.01742823333070989,1.0000000000000023e-05,0.3151650044478868,0.012967760937713218,0.30219724309026147,92.65625,92.91340725547389,0.4137186702929045,4.967046499252319,0.0028500000000000066,89.82202626764774,3.695811867248267,86.12621428072453,3380100.0,26480.32106781006,117.90982103347778
523,0.014321088790893555,1e-05,0.3305392861366272,0.007874068804085255,0.3226652145385742,91.40625,91.51786041259766,0.3924143314361572,0.0171609970561245,1.0000000000000023e-05,0.3120651327204286,0.012452007049139131,0.2996131266418256,92.73574561403508,93.08002881501851,0.4167909764406974,4.890884160995483,0.0028500000000000066,88.93856282532215,3.5488220090046525,85.3897410929203,3383000.0,26527.808212280273,118.78542828559875
524,0.013167858123779297,1e-05,0.3120518922805786,0.00734290387481451,0.30470898747444153,94.53125,93.07017517089844,0.3851959705352783,0.01743286367048297,1.0000000000000023e-05,0.3076571668187777,0.012283108202054312,0.2953740584222894,92.9797149122807,93.22451734040912,0.4165874213503118,4.9683661460876465,0.0028500000000000066,87.68229254335165,3.500685837585479,84.18160665035248,3391900.0,26568.9874420166,118.72741508483887
525,0.013624906539916992,1e-05,0.2971721291542053,0.01579028181731701,0.28138184547424316,94.53125,95.20832824707031,0.39511775970458984,0.017532264140614293,1.0000000000000023e-05,0.3204889454862528,0.012566220701525086,0.30792272415077476,92.63706140350877,92.84714018169203,0.4168649238452577,4.996695280075073,0.0028500000000000066,91.33934946358204,3.5813728999346495,87.75797638297081,3379400.0,26461.434951782227,118.80650329589844
526,0.013493537902832031,1e-05,0.43351221084594727,0.008902880363166332,0.42460933327674866,91.40625,90.30863952636719,0.3868420124053955,0.018394814876087923,1.0000000000000023e-05,0.3171335934546956,0.012619164492934942,0.3045144290777675,92.58771929824562,92.8836550796241,0.41576761613812363,5.242522239685059,0.0028500000000000066,90.38307413458824,3.5964618804864585,86.78661228716373,3377600.0,26471.84169769287,118.49377059936523
527,0.014028787612915039,1e-05,0.24718305468559265,0.010485408827662468,0.23669764399528503,94.53125,94.49151611328125,0.3950512409210205,0.017795949233205696,1.0000000000000023e-05,0.321329786850695,0.01229600116708561,0.3090337853159821,92.46436403508773,92.83241708320485,0.4155686102415386,5.071845531463623,0.0028500000000000066,91.57898925244808,3.504360332619399,88.0746288150549,3373100.0,26457.23886871338,118.4370539188385
528,0.012726783752441406,1e-05,0.33313441276550293,0.01661590300500393,0.31651851534843445,92.1875,92.66666412353516,0.39143800735473633,0.01713367679662872,1.0000000000000023e-05,0.3074751159601044,0.012417427612174499,0.2950576887057539,92.93585526315789,93.24541738409745,0.41322618534690453,4.883097887039185,0.0028500000000000066,87.63040804862976,3.538966869469732,84.09144128113985,3390300.0,26574.943954467773,117.7694628238678
529,0.01174616813659668,1e-05,0.22325824201107025,0.01708870194852352,0.20616954565048218,95.3125,96.13095092773438,0.39095330238342285,0.017782944963689436,1.0000000000000023e-05,0.3221557586339482,0.012406673074879667,0.30974908484178676,92.5904605263158,92.81912919429311,0.41366581498530874,5.068139314651489,0.0028500000000000066,91.81439121067524,3.535901826340705,88.27848917990923,3377700.0,26453.451820373535,117.89475727081299
530,0.015986919403076172,1e-05,0.4018077850341797,0.011341381818056107,0.3904663920402527,86.71875,87.72726440429688,0.4045097827911377,0.017145866260193942,1.0000000000000023e-05,0.30933401537568944,0.012767826139992266,0.2965661890935479,92.74396929824562,92.97971833881579,0.41331920623779295,4.886571884155273,0.0028500000000000066,88.1601943820715,3.638830449897796,84.52136389166117,3383300.0,26499.2197265625,117.795973777771
531,0.016819000244140625,1e-05,0.26234400272369385,0.007910707034170628,0.2544333040714264,92.1875,94.00640869140625,0.40572667121887207,0.017525206114116468,1.0000000000000023e-05,0.3167012454909191,0.012808895241795924,0.3038923507719709,92.42872807017544,92.8245400947437,0.41402813426235263,4.994683742523193,0.0028500000000000066,90.25985496491194,3.6505351439118385,86.60931997001171,3371800.0,26454.993927001953,117.99801826477051
532,0.01184535026550293,1e-05,0.30734920501708984,0.018391992896795273,0.2889572083950043,95.3125,94.73684692382812,0.39723944664001465,0.01734283263223213,1.0000000000000023e-05,0.32554262534045336,0.01258528210516823,0.3129573430931359,92.50822368421052,92.67326379073293,0.4136428389632911,4.942707300186157,0.0028500000000000066,92.77964822202921,3.5868053999729455,89.19284278154373,3374700.0,26411.880180358887,117.88820910453796
533,0.012438058853149414,1e-05,0.2857048213481903,0.012235810980200768,0.2734690010547638,93.75,92.10526275634766,0.38455891609191895,0.017529091082121195,1.0000000000000023e-05,0.31851518969786796,0.011974791697177448,0.3065403980644126,92.57127192982456,92.75751216955352,0.4130383934891015,4.995790958404541,0.0028500000000000066,90.77682906389236,3.4128156336955726,87.36401344835758,3377000.0,26435.890968322754,117.71594214439392
534,0.015538930892944336,1e-05,0.24997317790985107,0.005739529151469469,0.2442336529493332,93.75,94.8888931274414,0.402498722076416,0.018123728768867357,1.0000000000000023e-05,0.3205661753813426,0.012363777879886982,0.30820239792790327,92.73574561403508,92.8669358638295,0.41420488859477794,5.165262699127197,0.0028500000000000066,91.36135998368263,3.52367669576779,87.83768340945244,3383000.0,26467.076721191406,118.04839324951172
